"lugar";"nombre";"rio";"año";"caudal_medio_anual";"codigo_de_estacion";"sistema";"cuenca"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2013";"22.08";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2014";"18.37";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2015";"27.94";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2016";"54.24";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2017";"36.84";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2018";"22.37";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2019";"15.50";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA PLATEADA";"LA PLATEADA";"DE LOS PATOS";"2020";"11.45";"1206";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1970";"25.3";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1971";"20.81";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1972";"50.63";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1973";"91.51";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1974";"54.62";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1975";"42.47";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1976";"31.86";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1977";"53.89";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1978";"84.93";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1979";"69.09";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1980";"63.24";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1981";"53.79";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1982";"70.48";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1983";"111.45";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1984";"106.03";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1985";"74.25";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1986";"60.5";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1987";"120.89";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1988";"100.08";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1989";"53.65";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1990";"38.18";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1991";"51.45";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1992";"83.78";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1993";"68.35";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1994";"50.39";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1995";"37.26";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1996";"25.39";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1997";"66.99";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1998";"92.34";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"1999";"42.57";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2000";"50.39";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2001";"63.86";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2002";"81.29";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2003";"86.12";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2004";"49.02";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2005";"65.36";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2006";"88.49";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2007";"61.12";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2008";"64.41";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2009";"44.03";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2010";"38.19";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2011";"37.94";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2012";"43.39";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2013";"47.17";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 47.3";"KM 47.3";"SAN JUAN";"2014";"41.47";"1208";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1970";"21.97";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1971";"16.59";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1972";"43.41";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1973";"79.45";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1974";"44.88";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1975";"39.34";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1976";"26.79";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1977";"48.76";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1978";"79.96";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1979";"64.94";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1980";"48.35";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1981";"52.73";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1982";"61.93";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1983";"109.59";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1984";"99.1";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1985";"75.41";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1986";"59.37";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1987";"118.71";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1988";"104.98";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"DIQUE DE LA ROSA";"DIQUE I. DE LA ROZA";"SAN JUAN";"1989";"41.18";"1209";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1971";"22.24";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1972";"53.93";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1973";"97.1";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1974";"50.35";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1975";"40.41";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1976";"29.32";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1977";"50.68";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1978";"62.24";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1979";"48.96";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1980";"61.45";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1981";"50.68";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1982";"46.01";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1983";"59.38";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1984";"60.56";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1985";"51.9";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1986";"51.21";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1987";"178.54";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1988";"107.64";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1989";"51.06";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1990";"39.7";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1991";"53.01";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1992";"72.84";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1993";"75.21";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1994";"50.93";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1995";"34.86";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1996";"23.25";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1997";"61.42";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1998";"87.02";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"1999";"44.54";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2000";"55.04";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2001";"60.97";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2002";"81.14";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2003";"87.93";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2004";"49.53";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2005";"35.49";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2010";"24.41";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2011";"25.8";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2012";"33.32";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2013";"34.66";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2014";"26.73";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2015";"33.89";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2016";"66.46";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2017";"49.2";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2018";"30.5";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2019";"24.57";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"KM 101";"KM 101";"SAN JUAN";"2020";"19.26";"1211";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1993";"36.38";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1994";"12.82";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1995";"1.44";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1996";"0.00";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1997";"7.22";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1998";"45.14";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"1999";"2.39";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2000";"5.36";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2001";"13.64";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2002";"30.43";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2003";"50.22";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2004";"11.99";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2005";"13.44";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2006";"30.66";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2007";"23.17";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2008";"17.08";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2009";"9.33";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2010";"3.01";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2011";"1.06";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2012";"0.67";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2013";"0.2";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2014";"0.97";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2015";"0.64";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2016";"1.36";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2017";"3.1";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2018";"1.16";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2019";"0.96";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"EL ENCON";"EL ENCON";"DESAGUADERO";"2020";"0.048";"1219";"Sistema Río Colorado";"Cuencadel Río San Juan"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1970";"23.42";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1971";"24.08";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1972";"34.84";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1973";"44.75";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1974";"34.08";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1975";"35.34";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1976";"29.84";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1977";"31.92";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1978";"36.75";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1979";"38.84";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1980";"48.42";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1981";"38.92";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1982";"50.00";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1983";"64.33";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1984";"44.67";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1985";"43.67";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1986";"41.25";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1987";"48.75";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1988";"40.75";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1989";"33.75";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1990";"29.02";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1991";"30.89";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1992";"36.14";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1993";"38.23";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1994";"39.79";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1995";"35.57";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1996";"27.71";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1997";"32.58";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1998";"33.3";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"1999";"27.01";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2000";"33.95";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2001";"46.71";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2002";"46.51";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2003";"44.14";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2004";"36.11";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2005";"41.00";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2006";"55.82";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2007";"41.68";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2008";"37.52";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2009";"32.64";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2010";"29.76";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2011";"23.89";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2012";"25.9";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2013";"28.72";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2014";"23.19";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2015";"25.99";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2016";"32.29";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2017";"28.55";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2018";"21.99";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2019";"19.79";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"LA ANGOSTURA";"LA ANGOSTURA";"ATUEL";"2020";"21.11";"1403";"Sistema Río Colorado";"Cuencadel Río Atuel"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1970";"4.71";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1971";"4.18";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1972";"6.53";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1973";"11.14";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1974";"6.58";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1975";"5.91";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
"PUNTA DE VACAS";"PUNTA DE VACAS";"CUEVAS";"1976";"4.35";"1407";"Sistema Río Colorado";"Cuencadel Río Mendoza"
